age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,priors_count.1,two_year_recid,in_minus_offense,out_minus_in,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M
32,0,3,0,7,7,0,0,6,False,True,True,False,False,False,False,False,True,False
57,0,0,0,2,2,0,0,1,True,False,False,False,True,False,False,False,True,False
40,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True
33,0,0,0,6,6,1,177,26,False,True,False,False,True,False,False,False,True,False
30,0,0,0,2,2,1,495,1,False,True,True,False,False,False,False,False,True,False
29,0,0,0,1,1,0,73,0,False,True,False,False,True,False,False,False,False,True
36,0,0,0,2,2,0,0,0,False,True,True,False,False,False,False,False,False,True
35,0,0,0,6,6,1,0,1,False,True,True,False,False,False,False,False,True,False
49,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,False,False,True
26,0,0,0,5,5,1,0,25,False,True,False,False,False,True,False,False,True,False
21,0,1,0,2,2,1,0,8,False,True,True,False,False,False,False,False,True,False
49,0,0,0,29,29,1,2,1,False,True,True,False,False,False,False,False,True,False
37,0,0,0,23,23,1,2,0,True,False,True,False,False,False,False,False,False,True
33,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,False,False,True
29,0,0,0,3,3,1,559,0,False,True,True,False,False,False,False,False,True,False
25,0,0,1,1,1,1,120,0,False,True,True,False,False,False,False,False,True,False
20,0,0,0,2,2,1,0,49,False,True,True,False,False,False,False,False,True,False
55,0,0,0,5,5,0,0,301,False,True,True,False,False,False,False,False,True,False
26,0,0,0,0,0,0,1,1,False,True,False,False,True,False,False,False,False,True
52,0,0,0,6,6,0,0,56,True,False,False,False,True,False,False,False,True,False
52,0,0,0,16,16,1,0,1,False,True,True,False,False,False,False,False,True,False
27,0,0,0,1,1,1,179,329,False,True,False,False,False,True,False,False,True,False
60,0,0,0,2,2,0,0,11,False,True,False,False,True,False,False,False,False,True
44,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,False,True
30,0,0,0,1,1,0,0,17,False,True,False,False,False,True,False,False,True,False
25,0,0,0,2,2,0,0,1,True,False,True,False,False,False,False,False,False,True
20,0,0,0,4,4,1,0,3,True,False,False,False,True,False,False,False,True,False
28,0,0,0,3,3,1,86,41,False,True,False,False,True,False,False,False,True,False
22,0,0,0,1,1,0,577,31,False,True,False,False,True,False,False,False,True,False
24,0,0,0,1,1,1,161,19,False,True,False,False,True,False,False,False,True,False
28,0,0,0,0,0,0,321,6,True,False,True,False,False,False,False,False,True,False
35,0,0,0,10,10,1,0,0,False,True,True,False,False,False,False,False,True,False
30,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True
22,0,0,2,0,0,1,0,7,False,True,True,False,False,False,False,False,True,False
39,0,0,0,9,9,0,0,0,False,True,True,False,False,False,False,False,True,False
46,0,0,0,1,1,0,0,1,True,False,False,False,False,False,False,True,True,False
47,0,0,0,3,3,0,0,4,False,True,False,False,False,False,False,True,False,True
26,0,0,0,5,5,0,324,34,False,True,True,False,False,False,False,False,False,True
23,0,0,0,0,0,0,0,25,True,False,True,False,False,False,False,False,True,False
52,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,False,True,False
22,0,0,5,0,0,1,0,1,True,False,True,False,False,False,False,False,False,True
54,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,False
50,0,0,0,2,2,0,1760,31,False,True,True,False,False,False,False,False,False,True
20,0,0,4,2,2,1,736,18,False,True,True,False,False,False,False,False,True,False
25,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,True,False
46,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False
22,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
38,1,0,0,10,10,1,743,1737,False,True,False,False,True,False,False,False,True,False
36,0,0,0,9,9,1,71,1,True,False,False,False,False,True,False,False,True,False
34,0,0,0,5,5,1,0,9,True,False,True,False,False,False,False,False,True,False
18,5,0,2,4,4,1,0,24,False,True,True,False,False,False,False,False,True,False
26,0,0,0,3,3,1,279,21,True,False,False,False,True,False,False,False,True,False
23,0,0,0,0,0,0,0,12,True,False,False,False,True,False,False,False,True,False
32,0,0,1,8,8,1,0,7,True,False,False,False,False,True,False,False,False,True
44,0,0,0,1,1,1,0,0,False,True,False,False,True,False,False,False,False,True
53,0,0,0,9,9,1,0,118,False,True,False,False,True,False,False,False,True,False
27,0,0,0,4,4,1,107,1,False,True,True,False,False,False,False,False,True,False
25,0,0,0,2,2,0,0,0,False,True,False,False,True,False,False,False,True,False
19,0,1,3,1,1,1,32,0,False,True,False,False,True,False,False,False,True,False
53,0,0,0,0,0,0,0,11,False,True,False,False,True,False,False,False,True,False
39,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
37,0,0,0,2,2,1,0,1,False,True,False,False,False,False,False,True,True,False
27,1,0,0,6,6,1,0,0,False,True,True,False,False,False,False,False,True,False
21,0,0,0,2,2,1,48,59,True,False,True,False,False,False,False,False,True,False
24,0,0,0,7,7,0,0,1,True,False,True,False,False,False,False,False,True,False
33,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
24,0,0,4,1,1,0,0,1,True,False,False,False,True,False,False,False,False,True
46,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,True,False
32,0,0,0,7,7,0,0,1,False,True,False,False,False,True,False,False,True,False
24,0,0,0,2,2,0,0,9,False,True,False,False,False,True,False,False,True,False
38,0,0,0,0,0,0,0,3,True,False,False,False,True,False,False,False,True,False
30,0,2,2,13,13,1,72,4,False,True,True,False,False,False,False,False,True,False
26,0,2,2,27,27,1,49,0,False,True,True,False,False,False,False,False,False,True
57,0,0,0,2,2,0,0,9,False,True,False,False,True,False,False,False,True,False
43,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,False
22,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,True
28,0,0,0,9,9,1,0,36,True,False,True,False,False,False,False,False,False,True
51,0,0,0,3,3,0,739,0,False,True,False,False,True,False,False,False,True,False
41,0,0,0,3,3,0,0,1,False,True,False,False,False,True,False,False,True,False
24,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,True,False
48,0,0,0,3,3,1,0,1,False,True,True,False,False,False,False,False,True,False
26,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,False,False,True
31,0,0,0,6,6,1,0,1,False,True,True,False,False,False,False,False,True,False
27,1,2,1,6,6,0,0,8,False,True,True,False,False,False,False,False,False,True
25,0,0,0,0,0,0,456,15,False,True,True,False,False,False,False,False,False,True
56,0,0,0,3,3,0,0,0,False,True,False,False,True,False,False,False,False,True
29,0,0,0,1,1,0,0,2,True,False,True,False,False,False,False,False,False,True
30,0,0,0,3,3,1,0,3,True,False,False,False,True,False,False,False,True,False
21,0,0,0,0,0,0,757,0,False,True,True,False,False,False,False,False,True,False
22,0,0,0,1,1,1,10,1,False,True,False,False,True,False,False,False,True,False
28,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
35,0,0,0,2,2,0,218,7,False,True,True,False,False,False,False,False,True,False
23,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
48,0,0,0,4,4,0,0,3,False,True,True,False,False,False,False,False,True,False
22,0,1,2,4,4,1,0,3,False,True,False,False,True,False,False,False,False,True
37,0,0,0,2,2,0,0,233,False,True,True,False,False,False,False,False,True,False
33,0,0,0,0,0,0,53,6,False,True,True,False,False,False,False,False,True,False
23,0,0,1,5,5,1,0,2,False,True,True,False,False,False,False,False,True,False
22,0,0,1,0,0,1,0,1,False,True,True,False,False,False,False,False,False,True
24,0,0,0,0,0,0,1,1,False,True,True,False,False,False,False,False,True,False
44,0,0,0,2,2,0,0,5,False,True,True,False,False,False,False,False,False,True
26,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
29,0,0,0,2,2,0,0,14,False,True,True,False,False,False,False,False,True,False
26,0,0,1,0,0,0,0,1,False,True,False,False,False,True,False,False,True,False
30,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,False,True
23,0,0,0,1,1,1,0,4,False,True,True,False,False,False,False,False,True,False
42,0,0,0,1,1,0,37,1,False,True,False,False,False,False,False,True,True,False
28,0,0,0,0,0,1,375,1,True,False,True,False,False,False,False,False,True,False
20,0,0,0,0,0,0,62,53,False,True,True,False,False,False,False,False,True,False
24,0,2,0,7,7,0,0,1,True,False,False,False,True,False,False,False,False,True
36,0,1,0,6,6,1,739,5,True,False,False,False,False,False,False,True,True,False
37,0,0,0,6,6,1,39,1,False,True,True,False,False,False,False,False,True,False
21,0,0,0,1,1,0,908,32,True,False,True,False,False,False,False,False,True,False
27,0,0,0,8,8,1,0,26,False,True,True,False,False,False,False,False,True,False
26,0,0,0,2,2,1,79,1,False,True,True,False,False,False,False,False,True,False
42,0,0,0,0,0,0,1,6,False,True,False,False,True,False,False,False,False,True
23,0,0,0,8,8,1,73,7,False,True,True,False,False,False,False,False,True,False
55,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
24,0,0,0,1,1,1,0,4,False,True,False,False,True,False,False,False,True,False
23,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
64,0,0,0,0,0,0,0,4,True,False,True,False,False,False,False,False,True,False
48,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,True,False,True
39,0,0,0,0,0,1,238,177,True,False,True,False,False,False,False,False,True,False
30,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
22,0,0,0,1,1,0,1,0,True,False,True,False,False,False,False,False,False,True
20,0,0,0,2,2,1,0,58,False,True,True,False,False,False,False,False,True,False
21,0,0,0,0,0,1,11,1,False,True,True,False,False,False,False,False,True,False
24,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,False
30,0,0,0,3,3,0,0,206,False,True,True,False,False,False,False,False,False,True
51,0,0,0,12,12,1,175,152,False,True,True,False,False,False,False,False,True,False
21,1,0,2,1,1,1,0,104,False,True,True,False,False,False,False,False,True,False
31,0,0,0,1,1,0,107,18,False,True,True,False,False,False,False,False,True,False
23,0,0,0,2,2,1,0,4,False,True,True,False,False,False,False,False,False,True
23,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,False,False,True
32,0,0,0,4,4,1,0,1,False,True,True,False,False,False,False,False,True,False
28,0,0,0,11,11,1,0,2,False,True,True,False,False,False,False,False,True,False
24,0,0,1,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
19,0,0,0,1,1,1,0,2,True,False,True,False,False,False,False,False,True,False
31,0,0,0,1,1,0,0,1,False,True,False,False,False,False,False,True,False,True
29,0,0,0,3,3,1,0,1,False,True,True,False,False,False,False,False,True,False
41,0,0,0,6,6,1,0,39,False,True,True,False,False,False,False,False,True,False
28,0,0,0,4,4,1,0,34,False,True,True,False,False,False,False,False,False,True
29,0,0,0,6,6,1,146,44,False,True,False,False,True,False,False,False,True,False
49,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
42,0,0,0,0,0,0,1,0,False,True,False,False,True,False,False,False,False,True
38,0,0,0,4,4,0,56,78,False,True,True,False,False,False,False,False,False,True
22,0,0,1,3,3,1,352,33,False,True,True,False,False,False,False,False,True,False
46,0,0,0,0,0,1,0,38,False,True,False,False,True,False,False,False,False,True
38,0,0,0,0,0,1,0,1,False,True,True,False,False,False,False,False,True,False
36,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
22,0,0,0,6,6,1,18,1,False,True,False,False,True,False,False,False,True,False
29,0,0,0,11,11,0,0,1,False,True,True,False,False,False,False,False,False,True
39,0,0,0,2,2,0,0,1,False,True,True,False,False,False,False,False,False,True
47,0,0,0,0,0,0,0,3,False,True,False,False,True,False,False,False,False,True
26,0,0,0,7,7,1,0,2,False,True,True,False,False,False,False,False,True,False
21,0,0,0,0,0,1,558,7,True,False,True,False,False,False,False,False,True,False
63,0,0,0,2,2,0,0,2,False,True,True,False,False,False,False,False,False,True
27,0,0,0,2,2,1,119,0,False,True,True,False,False,False,False,False,True,False
55,0,0,0,27,27,0,0,2,False,True,False,False,True,False,False,False,False,True
54,0,0,0,2,2,1,529,2,False,True,False,False,False,False,False,True,False,True
26,0,0,0,0,0,1,384,0,False,True,False,False,True,False,False,False,True,False
37,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,False,True
34,0,0,0,0,0,0,497,32,False,True,True,False,False,False,False,False,True,False
48,0,0,0,4,4,1,0,1,True,False,False,False,False,True,False,False,True,False
25,1,1,0,2,2,1,173,33,False,True,True,False,False,False,False,False,True,False
57,0,0,0,0,0,0,890,1,False,True,False,False,False,False,False,True,True,False
21,0,0,0,0,0,1,0,2,False,True,False,False,False,True,False,False,True,False
32,0,0,1,8,8,0,203,3,False,True,True,False,False,False,False,False,True,False
25,0,0,0,5,5,1,129,8,True,False,True,False,False,False,False,False,True,False
33,0,0,0,2,2,1,0,2,True,False,True,False,False,False,False,False,True,False
26,0,0,0,2,2,1,436,16,False,True,True,False,False,False,False,False,True,False
29,0,0,0,2,2,0,0,3,False,True,True,False,False,False,False,False,False,True
28,0,0,0,6,6,1,0,0,False,True,False,False,True,False,False,False,False,True
53,0,0,0,20,20,0,0,137,False,True,True,False,False,False,False,False,True,False
57,0,0,0,1,1,0,0,1,False,True,False,False,False,True,False,False,False,True
27,0,0,0,0,0,0,0,44,False,True,False,False,True,False,False,False,True,False
48,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
29,0,0,0,0,0,1,124,2,False,True,False,False,False,True,False,False,False,True
25,0,0,0,1,1,1,227,1,False,True,False,False,True,False,False,False,False,True
67,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,False
29,0,0,1,2,2,0,831,0,False,True,True,False,False,False,False,False,False,True
53,0,0,0,3,3,0,0,2,True,False,True,False,False,False,False,False,True,False
49,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
44,0,0,0,0,0,0,849,1,True,False,False,False,True,False,False,False,False,True
55,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,False,True,False
26,1,0,0,10,10,1,9,268,False,True,True,False,False,False,False,False,True,False
46,0,0,0,0,0,0,810,0,False,True,True,False,False,False,False,False,False,True
30,0,0,0,1,1,1,190,14,False,True,False,False,True,False,False,False,True,False
48,0,0,0,0,0,1,0,10,True,False,True,False,False,False,False,False,True,False
77,0,0,0,1,1,1,4300,1,False,True,True,False,False,False,False,False,False,True
21,0,2,2,2,2,1,59,0,False,True,True,False,False,False,False,False,True,False
54,0,0,0,4,4,1,0,3,False,True,True,False,False,False,False,False,True,False
54,0,0,0,3,3,0,0,1,False,True,False,False,True,False,False,False,True,False
26,0,0,0,15,15,0,0,43,False,True,True,False,False,False,False,False,True,False
23,0,1,1,8,8,1,0,255,False,True,True,False,False,False,False,False,True,False
39,0,0,0,2,2,0,0,18,False,True,False,False,True,False,False,False,True,False
35,0,0,0,13,13,0,0,4,False,True,False,False,False,True,False,False,True,False
29,0,0,0,1,1,1,0,1,False,True,True,False,False,False,False,False,False,True
30,1,0,0,9,9,1,534,5,False,True,True,False,False,False,False,False,False,True
41,0,0,0,6,6,0,0,6,False,True,True,False,False,False,False,False,True,False
32,0,0,0,1,1,0,0,115,False,True,True,False,False,False,False,False,False,True
48,0,0,0,12,12,0,0,0,False,True,True,False,False,False,False,False,False,True
52,0,0,0,0,0,1,53,118,False,True,True,False,False,False,False,False,False,True
31,0,1,0,3,3,1,437,0,False,True,True,False,False,False,False,False,True,False
22,0,0,3,1,1,1,430,10,False,True,False,False,True,False,False,False,True,False
46,0,0,0,0,0,0,1,0,True,False,False,False,True,False,False,False,False,True
29,0,0,0,7,7,1,109,1,False,True,True,False,False,False,False,False,True,False
22,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,True,False
39,0,0,0,8,8,0,0,40,False,True,True,False,False,False,False,False,True,False
35,0,0,0,9,9,0,772,5,False,True,True,False,False,False,False,False,True,False
26,0,0,0,1,1,0,195,0,False,True,True,False,False,False,False,False,False,True
27,0,0,0,1,1,0,84,1,False,True,True,False,False,False,False,False,True,False
27,0,0,0,5,5,1,0,222,False,True,True,False,False,False,False,False,True,False
34,0,0,0,10,10,1,99,14,True,False,False,False,True,False,False,False,True,False
32,0,0,0,0,0,1,1,0,True,False,True,False,False,False,False,False,False,True
25,0,0,1,5,5,1,0,140,False,True,True,False,False,False,False,False,True,False
22,0,0,1,2,2,1,0,25,False,True,False,False,True,False,False,False,False,True
52,0,0,0,7,7,1,172,32,False,True,True,False,False,False,False,False,True,False
21,0,0,0,2,2,1,0,1,False,True,True,False,False,False,False,False,True,False
28,0,1,0,11,11,1,279,1,False,True,True,False,False,False,False,False,True,False
